rk,boxscore,tm,ha,opp,r,ra,inn
69,/boxes/NYN/NYN201406150.shtml,SDP,@,NYM,1,3,
70,/boxes/SEA/SEA201406160.shtml,SDP,@,SEA,1,5,
71,/boxes/SEA/SEA201406170.shtml,SDP,@,SEA,1,6,
72,/boxes/SDN/SDN201406180.shtml,SDP,,SEA,2,1,
73,/boxes/SDN/SDN201406190.shtml,SDP,,SEA,4,1,
74,/boxes/SDN/SDN201406200.shtml,SDP,,LAD,6,5,
75,/boxes/SDN/SDN201406210.shtml,SDP,,LAD,2,4,
76,/boxes/SDN/SDN201406220.shtml,SDP,,LAD,1,2,
77,/boxes/SFN/SFN201406230.shtml,SDP,@,SFG,6,0,
78,/boxes/SFN/SFN201406240.shtml,SDP,@,SFG,7,2,
79,/boxes/SFN/SFN201406250.shtml,SDP,@,SFG,0,4,
80,/boxes/SDN/SDN201406270.shtml,SDP,,ARI,1,2,
81,/boxes/SDN/SDN201406280.shtml,SDP,,ARI,1,3,
82,/boxes/SDN/SDN201406290.shtml,SDP,,ARI,2,1,
83,/boxes/SDN/SDN201406300.shtml,SDP,,CIN,1,0,
84,/boxes/SDN/SDN201407010.shtml,SDP,,CIN,8,2,
85,/boxes/SDN/SDN201407020.shtml,SDP,,CIN,3,0,
86,/boxes/SDN/SDN201407040.shtml,SDP,,SFG,2,0,
87,/boxes/SDN/SDN201407050.shtml,SDP,,SFG,3,5,10
88,/boxes/SDN/SDN201407060.shtml,SDP,,SFG,3,5,
89,/boxes/COL/COL201407070.shtml,SDP,@,COL,6,1,
90,/boxes/COL/COL201407080.shtml,SDP,@,COL,1,2,
91,/boxes/COL/COL201407090.shtml,SDP,@,COL,3,6,
92,/boxes/LAN/LAN201407100.shtml,SDP,@,LAD,1,2,
93,/boxes/LAN/LAN201407110.shtml,SDP,@,LAD,6,3,
94,/boxes/LAN/LAN201407120.shtml,SDP,@,LAD,0,1,
95,/boxes/LAN/LAN201407130.shtml,SDP,@,LAD,0,1,
96,/boxes/SDN/SDN201407180.shtml,SDP,,NYM,4,5,
97,/boxes/SDN/SDN201407190.shtml,SDP,,NYM,6,0,
98,/boxes/SDN/SDN201407200.shtml,SDP,,NYM,2,1,
99,/boxes/CHN/CHN201407220.shtml,SDP,@,CHC,0,6,
100,/boxes/CHN/CHN201407230.shtml,SDP,@,CHC,8,3,
101,/boxes/CHN/CHN201407240.shtml,SDP,@,CHC,13,3,
102,/boxes/ATL/ATL201407250.shtml,SDP,@,ATL,5,2,
103,/boxes/ATL/ATL201407260.shtml,SDP,@,ATL,3,5,
104,/boxes/ATL/ATL201407270.shtml,SDP,@,ATL,3,8,
105,/boxes/ATL/ATL201407280.shtml,SDP,@,ATL,0,2,
106,/boxes/SDN/SDN201407290.shtml,SDP,,STL,3,1,
107,/boxes/SDN/SDN201407300.shtml,SDP,,STL,12,1,
108,/boxes/SDN/SDN201407310.shtml,SDP,,STL,2,6,
109,/boxes/SDN/SDN201408010.shtml,SDP,,ATL,10,1,
110,/boxes/SDN/SDN201408020.shtml,SDP,,ATL,3,2,12
111,/boxes/SDN/SDN201408030.shtml,SDP,,ATL,4,3,10
112,/boxes/MIN/MIN201408050.shtml,SDP,@,MIN,1,3,
113,/boxes/MIN/MIN201408060.shtml,SDP,@,MIN,5,4,10
114,/boxes/PIT/PIT201408080.shtml,SDP,@,PIT,1,2,
115,/boxes/PIT/PIT201408090.shtml,SDP,@,PIT,2,1,
116,/boxes/PIT/PIT201408100.shtml,SDP,@,PIT,8,2,
117,/boxes/SDN/SDN201408110.shtml,SDP,,COL,4,3,
118,/boxes/SDN/SDN201408120.shtml,SDP,,COL,4,1,
119,/boxes/SDN/SDN201408130.shtml,SDP,,COL,5,3,
120,/boxes/SLN/SLN201408140.shtml,SDP,@,STL,3,4,
121,/boxes/SLN/SLN201408150.shtml,SDP,@,STL,2,4,
122,/boxes/SLN/SLN201408160.shtml,SDP,@,STL,9,5,
123,/boxes/SLN/SLN201408170.shtml,SDP,@,STL,6,7,
124,/boxes/LAN/LAN201408190.shtml,SDP,@,LAD,6,8,
125,/boxes/LAN/LAN201408200.shtml,SDP,@,LAD,4,1,
126,/boxes/LAN/LAN201408210.shtml,SDP,@,LAD,1,2,
127,/boxes/ARI/ARI201408220.shtml,SDP,@,ARI,1,5,
128,/boxes/ARI/ARI201408230.shtml,SDP,@,ARI,2,5,
129,/boxes/ARI/ARI201408240.shtml,SDP,@,ARI,7,4,
130,/boxes/SDN/SDN201408250.shtml,SDP,,MIL,1,10,
131,/boxes/SDN/SDN201408260.shtml,SDP,,MIL,4,1,
132,/boxes/SDN/SDN201408270.shtml,SDP,,MIL,3,2,10
133,/boxes/SDN/SDN201408290.shtml,SDP,,LAD,3,2,12
134,/boxes/SDN/SDN201408300.shtml,SDP,,LAD,2,1,10
135,/boxes/SDN/SDN201408310.shtml,SDP,,LAD,1,7,
136,/boxes/SDN/SDN201409010.shtml,SDP,,ARI,3,1,
137,/boxes/SDN/SDN201409020.shtml,SDP,,ARI,2,1,
138,/boxes/SDN/SDN201409030.shtml,SDP,,ARI,1,6,
139,/boxes/SDN/SDN201409040.shtml,SDP,,ARI,1,5,
140,/boxes/COL/COL201409050.shtml,SDP,@,COL,0,3,
141,/boxes/COL/COL201409060.shtml,SDP,@,COL,6,7,12
142,/boxes/COL/COL201409070.shtml,SDP,@,COL,0,6,
143,/boxes/LAN/LAN201409080.shtml,SDP,@,LAD,4,9,
144,/boxes/LAN/LAN201409090.shtml,SDP,@,LAD,6,3,
145,/boxes/LAN/LAN201409100.shtml,SDP,@,LAD,0,4,
146,/boxes/ARI/ARI201409120.shtml,SDP,@,ARI,6,5,
147,/boxes/ARI/ARI201409130.shtml,SDP,@,ARI,4,10,
148,/boxes/ARI/ARI201409140.shtml,SDP,@,ARI,6,8,
149,/boxes/SDN/SDN201409150.shtml,SDP,,PHI,1,0,
150,/boxes/SDN/SDN201409160.shtml,SDP,,PHI,5,4,
151,/boxes/SDN/SDN201409170.shtml,SDP,,PHI,2,5,
152,/boxes/SDN/SDN201409180.shtml,SDP,,PHI,7,3,
153,/boxes/SDN/SDN201409190.shtml,SDP,,SFG,5,0,
154,/boxes/SDN/SDN201409200.shtml,SDP,,SFG,3,2,
155,/boxes/SDN/SDN201409210.shtml,SDP,,SFG,8,2,
156,/boxes/SDN/SDN201409220.shtml,SDP,,COL,1,0,
157,/boxes/SDN/SDN201409230.shtml,SDP,,COL,2,3,
158,/boxes/SDN/SDN201409240.shtml,SDP,,COL,4,3,
159,/boxes/SFN/SFN201409250.shtml,SDP,@,SFG,8,9,
160,/boxes/SFN/SFN201409260.shtml,SDP,@,SFG,4,1,
161,/boxes/SFN/SFN201409270.shtml,SDP,@,SFG,1,3,
162,/boxes/SFN/SFN201409280.shtml,SDP,@,SFG,3,9,
1,/boxes/ANA/ANA201403310.shtml,SEA,@,LAA,10,3,
2,/boxes/ANA/ANA201404010.shtml,SEA,@,LAA,8,3,
3,/boxes/ANA/ANA201404020.shtml,SEA,@,LAA,8,2,
4,/boxes/OAK/OAK201404030.shtml,SEA,@,OAK,2,3,12
5,/boxes/OAK/OAK201404050.shtml,SEA,@,OAK,3,1,
6,/boxes/OAK/OAK201404060.shtml,SEA,@,OAK,3,6,
7,/boxes/SEA/SEA201404080.shtml,SEA,,LAA,5,3,
8,/boxes/SEA/SEA201404090.shtml,SEA,,LAA,0,2,
9,/boxes/SEA/SEA201404110.shtml,SEA,,OAK,6,4,
10,/boxes/SEA/SEA201404120.shtml,SEA,,OAK,1,3,
11,/boxes/SEA/SEA201404130.shtml,SEA,,OAK,0,3,
12,/boxes/TEX/TEX201404140.shtml,SEA,@,TEX,7,1,
13,/boxes/TEX/TEX201404150.shtml,SEA,@,TEX,0,5,
14,/boxes/TEX/TEX201404160.shtml,SEA,@,TEX,2,3,
15,/boxes/TEX/TEX201404170.shtml,SEA,@,TEX,6,8,
16,/boxes/MIA/MIA201404180.shtml,SEA,@,MIA,4,8,
17,/boxes/MIA/MIA201404190.shtml,SEA,@,MIA,0,7,
18,/boxes/MIA/MIA201404200.shtml,SEA,@,MIA,2,3,
19,/boxes/SEA/SEA201404210.shtml,SEA,,HOU,2,7,
20,/boxes/SEA/SEA201404220.shtml,SEA,,HOU,2,5,
21,/boxes/SEA/SEA201404230.shtml,SEA,,HOU,5,3,
22,/boxes/SEA/SEA201404250.shtml,SEA,,TEX,6,5,
23,/boxes/SEA/SEA201404260.shtml,SEA,,TEX,3,6,
24,/boxes/SEA/SEA201404270.shtml,SEA,,TEX,6,5,
25,/boxes/NYA/NYA201404290.shtml,SEA,@,NYY,6,3,
26,/boxes/NYA/NYA201405010.shtml,SEA,@,NYY,4,2,
27,/boxes/HOU/HOU201405020.shtml,SEA,@,HOU,4,5,11
28,/boxes/HOU/HOU201405030.shtml,SEA,@,HOU,9,8,
29,/boxes/HOU/HOU201405040.shtml,SEA,@,HOU,8,7,
30,/boxes/OAK/OAK201405050.shtml,SEA,@,OAK,4,2,
31,/boxes/OAK/OAK201405060.shtml,SEA,@,OAK,8,3,
32,/boxes/OAK/OAK201405071.shtml,SEA,@,OAK,6,4,10
33,/boxes/OAK/OAK201405072.shtml,SEA,@,OAK,0,2,
34,/boxes/SEA/SEA201405080.shtml,SEA,,KCR,1,0,
35,/boxes/SEA/SEA201405090.shtml,SEA,,KCR,1,6,
36,/boxes/SEA/SEA201405100.shtml,SEA,,KCR,3,1,
37,/boxes/SEA/SEA201405110.shtml,SEA,,KCR,7,9,
38,/boxes/SEA/SEA201405120.shtml,SEA,,TBR,12,5,
39,/boxes/SEA/SEA201405130.shtml,SEA,,TBR,1,2,
40,/boxes/SEA/SEA201405140.shtml,SEA,,TBR,0,2,
41,/boxes/MIN/MIN201405160.shtml,SEA,@,MIN,4,5,
42,/boxes/MIN/MIN201405170.shtml,SEA,@,MIN,3,4,
43,/boxes/MIN/MIN201405180.shtml,SEA,@,MIN,6,2,
44,/boxes/TEX/TEX201405200.shtml,SEA,@,TEX,6,2,
45,/boxes/TEX/TEX201405210.shtml,SEA,@,TEX,3,4,
46,/boxes/SEA/SEA201405220.shtml,SEA,,HOU,3,1,
47,/boxes/SEA/SEA201405230.shtml,SEA,,HOU,6,1,
48,/boxes/SEA/SEA201405240.shtml,SEA,,HOU,4,9,
49,/boxes/SEA/SEA201405250.shtml,SEA,,HOU,1,4,
50,/boxes/SEA/SEA201405260.shtml,SEA,,LAA,5,1,
51,/boxes/SEA/SEA201405270.shtml,SEA,,LAA,4,6,
52,/boxes/SEA/SEA201405280.shtml,SEA,,LAA,3,1,
53,/boxes/SEA/SEA201405290.shtml,SEA,,LAA,5,7,
54,/boxes/SEA/SEA201405300.shtml,SEA,,DET,3,6,
55,/boxes/SEA/SEA201405310.shtml,SEA,,DET,3,2,
56,/boxes/SEA/SEA201406010.shtml,SEA,,DET,4,0,
57,/boxes/NYA/NYA201406020.shtml,SEA,@,NYY,10,2,
58,/boxes/ATL/ATL201406030.shtml,SEA,@,ATL,7,5,
59,/boxes/ATL/ATL201406040.shtml,SEA,@,ATL,2,0,
60,/boxes/TBA/TBA201406060.shtml,SEA,@,TBR,0,4,
61,/boxes/TBA/TBA201406070.shtml,SEA,@,TBR,7,4,
62,/boxes/TBA/TBA201406080.shtml,SEA,@,TBR,5,0,
63,/boxes/TBA/TBA201406090.shtml,SEA,@,TBR,3,0,
64,/boxes/SEA/SEA201406100.shtml,SEA,,NYY,2,3,
65,/boxes/SEA/SEA201406110.shtml,SEA,,NYY,2,4,
66,/boxes/SEA/SEA201406120.shtml,SEA,,NYY,3,6,
67,/boxes/SEA/SEA201406130.shtml,SEA,,TEX,0,1,
68,/boxes/SEA/SEA201406140.shtml,SEA,,TEX,3,4,
69,/boxes/SEA/SEA201406150.shtml,SEA,,TEX,5,1,
70,/boxes/SEA/SEA201406160.shtml,SEA,,SDP,5,1,
71,/boxes/SEA/SEA201406170.shtml,SEA,,SDP,6,1,
72,/boxes/SDN/SDN201406180.shtml,SEA,@,SDP,1,2,
73,/boxes/SDN/SDN201406190.shtml,SEA,@,SDP,1,4,
74,/boxes/KCA/KCA201406200.shtml,SEA,@,KCR,7,5,
75,/boxes/KCA/KCA201406210.shtml,SEA,@,KCR,2,1,
76,/boxes/KCA/KCA201406220.shtml,SEA,@,KCR,2,1,
77,/boxes/SEA/SEA201406230.shtml,SEA,,BOS,12,3,
78,/boxes/SEA/SEA201406240.shtml,SEA,,BOS,8,2,
79,/boxes/SEA/SEA201406250.shtml,SEA,,BOS,4,5,
80,/boxes/SEA/SEA201406270.shtml,SEA,,CLE,3,2,
81,/boxes/SEA/SEA201406280.shtml,SEA,,CLE,0,5,
82,/boxes/SEA/SEA201406290.shtml,SEA,,CLE,3,0,
83,/boxes/HOU/HOU201406300.shtml,SEA,@,HOU,10,4,
84,/boxes/HOU/HOU201407010.shtml,SEA,@,HOU,13,2,
85,/boxes/HOU/HOU201407020.shtml,SEA,@,HOU,5,2,
86,/boxes/CHA/CHA201407040.shtml,SEA,@,CHW,1,7,
87,/boxes/CHA/CHA201407050.shtml,SEA,@,CHW,3,2,14
88,/boxes/CHA/CHA201407060.shtml,SEA,@,CHW,0,1,
89,/boxes/SEA/SEA201407070.shtml,SEA,,MIN,2,0,
90,/boxes/SEA/SEA201407080.shtml,SEA,,MIN,0,2,
91,/boxes/SEA/SEA201407090.shtml,SEA,,MIN,1,8,
92,/boxes/SEA/SEA201407100.shtml,SEA,,MIN,2,4,
93,/boxes/SEA/SEA201407110.shtml,SEA,,OAK,3,2,
94,/boxes/SEA/SEA201407120.shtml,SEA,,OAK,6,2,
95,/boxes/SEA/SEA201407130.shtml,SEA,,OAK,1,4,
96,/boxes/ANA/ANA201407180.shtml,SEA,@,LAA,2,3,16
97,/boxes/ANA/ANA201407190.shtml,SEA,@,LAA,3,2,12
98,/boxes/ANA/ANA201407200.shtml,SEA,@,LAA,5,6,
99,/boxes/SEA/SEA201407210.shtml,SEA,,NYM,5,2,
100,/boxes/SEA/SEA201407220.shtml,SEA,,NYM,1,3,
101,/boxes/SEA/SEA201407230.shtml,SEA,,NYM,2,3,
102,/boxes/SEA/SEA201407240.shtml,SEA,,BAL,0,4,
103,/boxes/SEA/SEA201407250.shtml,SEA,,BAL,1,2,10
104,/boxes/SEA/SEA201407260.shtml,SEA,,BAL,4,3,
105,/boxes/SEA/SEA201407270.shtml,SEA,,BAL,2,3,10
106,/boxes/CLE/CLE201407290.shtml,SEA,@,CLE,5,2,
107,/boxes/CLE/CLE201407300.shtml,SEA,@,CLE,0,2,
108,/boxes/CLE/CLE201407310.shtml,SEA,@,CLE,6,5,
109,/boxes/BAL/BAL201408010.shtml,SEA,@,BAL,1,2,
110,/boxes/BAL/BAL201408020.shtml,SEA,@,BAL,6,3,
111,/boxes/BAL/BAL201408030.shtml,SEA,@,BAL,0,1,
112,/boxes/SEA/SEA201408050.shtml,SEA,,ATL,4,2,
113,/boxes/SEA/SEA201408060.shtml,SEA,,ATL,7,3,
114,/boxes/SEA/SEA201408070.shtml,SEA,,CHW,13,3,
115,/boxes/SEA/SEA201408080.shtml,SEA,,CHW,4,1,
116,/boxes/SEA/SEA201408090.shtml,SEA,,CHW,1,2,10
117,/boxes/SEA/SEA201408100.shtml,SEA,,CHW,4,2,
118,/boxes/SEA/SEA201408110.shtml,SEA,,TOR,11,1,
119,/boxes/SEA/SEA201408120.shtml,SEA,,TOR,6,3,
120,/boxes/SEA/SEA201408130.shtml,SEA,,TOR,2,0,
121,/boxes/DET/DET201408150.shtml,SEA,@,DET,7,2,
122,/boxes/DET/DET201408160.shtml,SEA,@,DET,2,4,
123,/boxes/DET/DET201408170.shtml,SEA,@,DET,8,1,
124,/boxes/PHI/PHI201408180.shtml,SEA,@,PHI,1,4,
125,/boxes/PHI/PHI201408190.shtml,SEA,@,PHI,5,2,
126,/boxes/PHI/PHI201408200.shtml,SEA,@,PHI,3,4,
127,/boxes/BOS/BOS201408220.shtml,SEA,@,BOS,5,3,
128,/boxes/BOS/BOS201408230.shtml,SEA,@,BOS,7,3,
129,/boxes/BOS/BOS201408240.shtml,SEA,@,BOS,8,6,
130,/boxes/SEA/SEA201408250.shtml,SEA,,TEX,0,2,
131,/boxes/SEA/SEA201408260.shtml,SEA,,TEX,5,0,
132,/boxes/SEA/SEA201408270.shtml,SEA,,TEX,4,12,
133,/boxes/SEA/SEA201408290.shtml,SEA,,WSN,3,8,
134,/boxes/SEA/SEA201408300.shtml,SEA,,WSN,1,3,
135,/boxes/SEA/SEA201408310.shtml,SEA,,WSN,5,3,
136,/boxes/OAK/OAK201409010.shtml,SEA,@,OAK,1,6,
137,/boxes/OAK/OAK201409020.shtml,SEA,@,OAK,6,5,
138,/boxes/OAK/OAK201409030.shtml,SEA,@,OAK,2,1,
139,/boxes/TEX/TEX201409040.shtml,SEA,@,TEX,10,2,
140,/boxes/TEX/TEX201409050.shtml,SEA,@,TEX,7,5,
141,/boxes/TEX/TEX201409060.shtml,SEA,@,TEX,4,2,
142,/boxes/TEX/TEX201409070.shtml,SEA,@,TEX,0,1,
143,/boxes/SEA/SEA201409080.shtml,SEA,,HOU,4,1,
144,/boxes/SEA/SEA201409090.shtml,SEA,,HOU,1,2,
145,/boxes/SEA/SEA201409100.shtml,SEA,,HOU,2,5,
146,/boxes/SEA/SEA201409120.shtml,SEA,,OAK,4,2,
147,/boxes/SEA/SEA201409130.shtml,SEA,,OAK,2,3,10
148,/boxes/SEA/SEA201409140.shtml,SEA,,OAK,0,4,
149,/boxes/ANA/ANA201409150.shtml,SEA,@,LAA,1,8,
150,/boxes/ANA/ANA201409160.shtml,SEA,@,LAA,13,2,
151,/boxes/ANA/ANA201409170.shtml,SEA,@,LAA,0,5,
152,/boxes/ANA/ANA201409180.shtml,SEA,@,LAA,3,1,
153,/boxes/HOU/HOU201409190.shtml,SEA,@,HOU,10,5,
154,/boxes/HOU/HOU201409200.shtml,SEA,@,HOU,1,10,
155,/boxes/HOU/HOU201409210.shtml,SEA,@,HOU,3,8,
156,/boxes/TOR/TOR201409220.shtml,SEA,@,TOR,4,14,
157,/boxes/TOR/TOR201409230.shtml,SEA,@,TOR,2,10,
158,/boxes/TOR/TOR201409240.shtml,SEA,@,TOR,0,1,
159,/boxes/TOR/TOR201409250.shtml,SEA,@,TOR,7,5,
160,/boxes/SEA/SEA201409260.shtml,SEA,,LAA,4,3,
161,/boxes/SEA/SEA201409270.shtml,SEA,,LAA,2,1,11
162,/boxes/SEA/SEA201409280.shtml,SEA,,LAA,4,1,
1,/boxes/ARI/ARI201403310.shtml,SFG,@,ARI,9,8,
2,/boxes/ARI/ARI201404010.shtml,SFG,@,ARI,4,5,
3,/boxes/ARI/ARI201404020.shtml,SFG,@,ARI,2,0,
4,/boxes/ARI/ARI201404030.shtml,SFG,@,ARI,8,5,
5,/boxes/LAN/LAN201404040.shtml,SFG,@,LAD,8,4,
6,/boxes/LAN/LAN201404050.shtml,SFG,@,LAD,7,2,
7,/boxes/LAN/LAN201404060.shtml,SFG,@,LAD,2,6,
8,/boxes/SFN/SFN201404080.shtml,SFG,,ARI,7,3,
9,/boxes/SFN/SFN201404090.shtml,SFG,,ARI,3,7,
10,/boxes/SFN/SFN201404100.shtml,SFG,,ARI,5,6,10
11,/boxes/SFN/SFN201404110.shtml,SFG,,COL,6,5,
12,/boxes/SFN/SFN201404120.shtml,SFG,,COL,0,1,
13,/boxes/SFN/SFN201404130.shtml,SFG,,COL,5,4,10
14,/boxes/SFN/SFN201404150.shtml,SFG,,LAD,3,2,12
15,/boxes/SFN/SFN201404160.shtml,SFG,,LAD,2,1,
16,/boxes/SFN/SFN201404170.shtml,SFG,,LAD,1,2,
17,/boxes/SDN/SDN201404180.shtml,SFG,@,SDP,1,2,
18,/boxes/SDN/SDN201404190.shtml,SFG,@,SDP,1,3,
19,/boxes/SDN/SDN201404200.shtml,SFG,@,SDP,4,3,
20,/boxes/COL/COL201404210.shtml,SFG,@,COL,2,8,
21,/boxes/COL/COL201404220.shtml,SFG,@,COL,1,2,
22,/boxes/COL/COL201404230.shtml,SFG,@,COL,12,10,11
23,/boxes/SFN/SFN201404250.shtml,SFG,,CLE,5,1,
24,/boxes/SFN/SFN201404260.shtml,SFG,,CLE,5,3,
25,/boxes/SFN/SFN201404270.shtml,SFG,,CLE,4,1,
26,/boxes/SFN/SFN201404280.shtml,SFG,,SDP,4,6,
27,/boxes/SFN/SFN201404290.shtml,SFG,,SDP,6,0,
28,/boxes/SFN/SFN201404300.shtml,SFG,,SDP,3,2,
29,/boxes/ATL/ATL201405020.shtml,SFG,@,ATL,2,1,
30,/boxes/ATL/ATL201405030.shtml,SFG,@,ATL,3,1,
31,/boxes/ATL/ATL201405040.shtml,SFG,@,ATL,4,1,
32,/boxes/PIT/PIT201405050.shtml,SFG,@,PIT,11,10,13
33,/boxes/PIT/PIT201405060.shtml,SFG,@,PIT,1,2,
34,/boxes/PIT/PIT201405070.shtml,SFG,@,PIT,3,4,
35,/boxes/LAN/LAN201405080.shtml,SFG,@,LAD,3,1,10
36,/boxes/LAN/LAN201405090.shtml,SFG,@,LAD,3,1,
37,/boxes/LAN/LAN201405100.shtml,SFG,@,LAD,2,6,
38,/boxes/LAN/LAN201405110.shtml,SFG,@,LAD,7,4,10
39,/boxes/SFN/SFN201405120.shtml,SFG,,ATL,4,2,
40,/boxes/SFN/SFN201405130.shtml,SFG,,ATL,0,5,
41,/boxes/SFN/SFN201405140.shtml,SFG,,ATL,10,4,
42,/boxes/SFN/SFN201405150.shtml,SFG,,MIA,6,4,
43,/boxes/SFN/SFN201405160.shtml,SFG,,MIA,5,7,
44,/boxes/SFN/SFN201405170.shtml,SFG,,MIA,0,5,
45,/boxes/SFN/SFN201405180.shtml,SFG,,MIA,4,1,
46,/boxes/COL/COL201405200.shtml,SFG,@,COL,4,5,
47,/boxes/COL/COL201405210.shtml,SFG,@,COL,5,1,
48,/boxes/COL/COL201405220.shtml,SFG,@,COL,4,2,
49,/boxes/SFN/SFN201405230.shtml,SFG,,MIN,6,2,
50,/boxes/SFN/SFN201405240.shtml,SFG,,MIN,2,1,
51,/boxes/SFN/SFN201405250.shtml,SFG,,MIN,8,1,
52,/boxes/SFN/SFN201405260.shtml,SFG,,CHC,4,8,
53,/boxes/SFN/SFN201405270.shtml,SFG,,CHC,4,0,
54,/boxes/SFN/SFN201405280.shtml,SFG,,CHC,5,0,
55,/boxes/SLN/SLN201405290.shtml,SFG,@,STL,6,5,
56,/boxes/SLN/SLN201405300.shtml,SFG,@,STL,9,4,
57,/boxes/SLN/SLN201405310.shtml,SFG,@,STL,0,2,
58,/boxes/SLN/SLN201406010.shtml,SFG,@,STL,8,0,
59,/boxes/CIN/CIN201406030.shtml,SFG,@,CIN,3,8,
60,/boxes/CIN/CIN201406040.shtml,SFG,@,CIN,3,2,
61,/boxes/CIN/CIN201406050.shtml,SFG,@,CIN,6,1,
62,/boxes/SFN/SFN201406060.shtml,SFG,,NYM,4,2,
63,/boxes/SFN/SFN201406070.shtml,SFG,,NYM,5,4,
64,/boxes/SFN/SFN201406080.shtml,SFG,,NYM,6,4,
65,/boxes/SFN/SFN201406090.shtml,SFG,,WSN,2,9,
66,/boxes/SFN/SFN201406100.shtml,SFG,,WSN,1,2,
67,/boxes/SFN/SFN201406110.shtml,SFG,,WSN,2,6,
68,/boxes/SFN/SFN201406120.shtml,SFG,,WSN,7,1,
69,/boxes/SFN/SFN201406130.shtml,SFG,,COL,4,7,
70,/boxes/SFN/SFN201406140.shtml,SFG,,COL,4,5,
71,/boxes/SFN/SFN201406150.shtml,SFG,,COL,7,8,
72,/boxes/CHA/CHA201406170.shtml,SFG,@,CHW,2,8,
73,/boxes/CHA/CHA201406180.shtml,SFG,@,CHW,6,7,
74,/boxes/ARI/ARI201406200.shtml,SFG,@,ARI,1,4,
75,/boxes/ARI/ARI201406210.shtml,SFG,@,ARI,6,4,
76,/boxes/ARI/ARI201406220.shtml,SFG,@,ARI,4,1,
77,/boxes/SFN/SFN201406230.shtml,SFG,,SDP,0,6,
78,/boxes/SFN/SFN201406240.shtml,SFG,,SDP,2,7,
79,/boxes/SFN/SFN201406250.shtml,SFG,,SDP,4,0,
80,/boxes/SFN/SFN201406260.shtml,SFG,,CIN,1,3,
81,/boxes/SFN/SFN201406270.shtml,SFG,,CIN,2,6,
82,/boxes/SFN/SFN201406280.shtml,SFG,,CIN,3,7,11
83,/boxes/SFN/SFN201406290.shtml,SFG,,CIN,0,4,
84,/boxes/SFN/SFN201407010.shtml,SFG,,STL,5,0,
85,/boxes/SFN/SFN201407020.shtml,SFG,,STL,0,2,
86,/boxes/SFN/SFN201407030.shtml,SFG,,STL,2,7,
87,/boxes/SDN/SDN201407040.shtml,SFG,@,SDP,0,2,
88,/boxes/SDN/SDN201407050.shtml,SFG,@,SDP,5,3,10
89,/boxes/SDN/SDN201407060.shtml,SFG,@,SDP,5,3,
90,/boxes/OAK/OAK201407070.shtml,SFG,@,OAK,0,5,
91,/boxes/OAK/OAK201407080.shtml,SFG,@,OAK,1,6,
92,/boxes/SFN/SFN201407090.shtml,SFG,,OAK,5,2,
93,/boxes/SFN/SFN201407100.shtml,SFG,,OAK,1,6,
94,/boxes/SFN/SFN201407110.shtml,SFG,,ARI,5,0,
95,/boxes/SFN/SFN201407120.shtml,SFG,,ARI,0,2,
96,/boxes/SFN/SFN201407130.shtml,SFG,,ARI,8,4,
97,/boxes/MIA/MIA201407180.shtml,SFG,@,MIA,9,1,
98,/boxes/MIA/MIA201407190.shtml,SFG,@,MIA,5,3,
99,/boxes/MIA/MIA201407200.shtml,SFG,@,MIA,2,3,
100,/boxes/PHI/PHI201407210.shtml,SFG,@,PHI,7,4,
101,/boxes/PHI/PHI201407220.shtml,SFG,@,PHI,9,6,14
102,/boxes/PHI/PHI201407230.shtml,SFG,@,PHI,3,1,
103,/boxes/PHI/PHI201407240.shtml,SFG,@,PHI,1,2,
104,/boxes/SFN/SFN201407250.shtml,SFG,,LAD,1,8,
105,/boxes/SFN/SFN201407260.shtml,SFG,,LAD,0,5,
106,/boxes/SFN/SFN201407270.shtml,SFG,,LAD,3,4,
107,/boxes/SFN/SFN201407280.shtml,SFG,,PIT,0,5,
108,/boxes/SFN/SFN201407290.shtml,SFG,,PIT,1,3,
109,/boxes/SFN/SFN201407300.shtml,SFG,,PIT,7,5,
110,/boxes/NYN/NYN201408010.shtml,SFG,@,NYM,5,1,
111,/boxes/NYN/NYN201408020.shtml,SFG,@,NYM,2,4,
112,/boxes/NYN/NYN201408030.shtml,SFG,@,NYM,9,0,
113,/boxes/NYN/NYN201408040.shtml,SFG,@,NYM,4,3,
114,/boxes/MIL/MIL201408050.shtml,SFG,@,MIL,3,4,
115,/boxes/MIL/MIL201408060.shtml,SFG,@,MIL,7,4,
116,/boxes/MIL/MIL201408070.shtml,SFG,@,MIL,1,3,
117,/boxes/KCA/KCA201408080.shtml,SFG,@,KCR,2,4,
118,/boxes/KCA/KCA201408090.shtml,SFG,@,KCR,0,5,
119,/boxes/KCA/KCA201408100.shtml,SFG,@,KCR,4,7,
120,/boxes/SFN/SFN201408120.shtml,SFG,,CHW,2,3,10
121,/boxes/SFN/SFN201408130.shtml,SFG,,CHW,7,1,
122,/boxes/SFN/SFN201408150.shtml,SFG,,PHI,3,5,10
123,/boxes/SFN/SFN201408160.shtml,SFG,,PHI,6,5,
124,/boxes/SFN/SFN201408170.shtml,SFG,,PHI,5,2,
125,/boxes/CHN/CHN201408190.shtml,SFG,@,CHC,1,2,
126,/boxes/CHN/CHN201408200.shtml,SFG,@,CHC,8,3,
127,/boxes/CHN/CHN201408210.shtml,SFG,@,CHC,5,3,
128,/boxes/WAS/WAS201408220.shtml,SFG,@,WSN,10,3,
